"id","type_invoice","id_ref","status","datetime_trans","description"
4263,2,"052fec08-de46-45da-90bd-14172c97d593",8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
4264,2,"30b3f49f-4e47-46b9-8dd5-9413c911c749",8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
4266,2,f3b42aea-f5b2-41d9-bfd4-b2feb9440519,8,"2021-12-23 14:50:32",Thông báo dữ liệu hóa đơn hợp lệ
4268,2,ea5998e9-20e3-4ab1-8eaf-a58a3d6dc33a,8,"2021-12-23 14:50:33",Thông báo dữ liệu hóa đơn hợp lệ
4270,2,"80a2f9ca-cf31-4ecf-9921-28e0b0f8dc31",8,"2021-12-23 14:50:33",Thông báo dữ liệu hóa đơn hợp lệ
4282,2,"6fab0907-4417-4a37-9593-a95ff05c176d",8,"2021-12-23 14:51:00",Thông báo dữ liệu hóa đơn hợp lệ
4283,2,"6f07a63a-cd3c-4334-b825-dd4b0938a935",8,"2021-12-23 14:51:00",Thông báo dữ liệu hóa đơn hợp lệ
4284,2,"24f47355-6e7c-4965-b1f4-9a50b24f7d3a",8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4285,2,"22bc48be-eec3-40c4-b689-22e41077fcf8",8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4286,2,f0ed7d5e-8702-4176-a251-00f8768ae1b1,8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4287,2,b51cd3de-0ae6-4bf1-b0ba-5f60e37bcd35,8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4288,2,fb3d78f3-6fa2-40f6-a769-c4392cb857a0,8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4289,2,"683bac0e-cb58-4dc3-823b-81604789bae6",8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4290,2,"11194308-cc6f-4e09-8487-d1a6a685dc80",8,"2021-12-23 14:51:01",Thông báo dữ liệu hóa đơn hợp lệ
4291,2,d3ae0563-f9df-46d2-8f5f-9f0128cabbb7,8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4293,2,"2a6ca439-8a4a-44a5-a688-70173a02aec9",8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4295,2,"0c25cecd-8245-4860-85ee-a6935dba653d",8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4297,2,b37e815b-086b-4d3b-8290-217ef60b586a,8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4299,2,abbfe8bb-b87b-4c56-b631-07ec71e50922,8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4300,2,"642f1df8-84e7-4796-b831-94b21f580618",8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4302,2,"1d4904c9-de50-4d84-9728-ba6e117f87c2",8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4304,2,f348aa81-8ea1-4f49-933f-63757b2c2633,8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4306,2,"0437fb6a-4ca8-4357-8cad-e5efaf09e202",8,"2021-12-23 14:51:02",Thông báo dữ liệu hóa đơn hợp lệ
4307,2,"73dbcb26-f25a-4bba-8466-79c4ded67245",8,"2021-12-23 14:51:03",Thông báo dữ liệu hóa đơn hợp lệ
4321,2,de5e65f6-b1bf-4031-9285-eeb47ec5d1a4,8,"2021-12-23 14:51:30",Thông báo dữ liệu hóa đơn hợp lệ
4322,2,"1880b728-44be-4d6f-bd0f-45d1b3543784",8,"2021-12-23 14:51:30",Thông báo dữ liệu hóa đơn hợp lệ
4323,2,c4d7b846-5d5e-4cb6-92df-097f2188400e,8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4324,2,ca80370f-2b23-498a-b6d2-101115a5e5e4,8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4325,2,"5e89091c-810d-4d87-8bba-a6404df9bb4b",8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4326,2,d5a19edc-8227-4d31-8edb-cc5648978df9,8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4327,2,e1368093-f1e8-4f13-8a79-976f57098ad1,8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4328,2,"00a54129-50d8-4eaf-b8fd-b478f04b3236",8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4329,2,"84217e51-1c73-4074-8339-ba18e6eb3691",8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4330,2,"10dd63e6-4dd0-4df0-8918-c0fdc080860f",8,"2021-12-23 14:51:31",Thông báo dữ liệu hóa đơn hợp lệ
4331,2,"7386fe32-ecb5-4bfe-88fb-bea3c45e8564",8,"2021-12-23 14:51:32",Thông báo dữ liệu hóa đơn hợp lệ
4333,2,a48862f1-8a8b-458e-886a-aca6a9754487,8,"2021-12-23 14:51:32",Thông báo dữ liệu hóa đơn hợp lệ
4335,2,b9685fdd-11ab-4dab-b3b3-6419e83cf229,8,"2021-12-23 14:51:32",Thông báo dữ liệu hóa đơn hợp lệ
4337,2,"1675f5c7-53b9-45b9-8a75-569ea3999853",8,"2021-12-23 14:51:32",Thông báo dữ liệu hóa đơn hợp lệ
4339,2,"5273d1c2-11c6-4784-8412-c420616745d3",8,"2021-12-23 14:51:32",Thông báo dữ liệu hóa đơn hợp lệ
4341,2,"8f67a27b-61c0-4139-a70f-7689f1614a06",8,"2021-12-23 14:51:32",Thông báo dữ liệu hóa đơn hợp lệ
